OBJECTID,LE_ID,ENGLISH,COUNTY,GUID,P14_100k,EventDate
2750,1350405,LETTERKENNY LEA-7,DONEGAL,2ae19629-3ef4-13a3-e055-700012002301,332.3,2020/10/05 00:00:00+00
2751,1350405,LETTERKENNY LEA-7,DONEGAL,2ae19629-3ef4-13a3-e055-700012002301,198,2020/09/28 00:00:00+00
2752,1350405,LETTERKENNY LEA-7,DONEGAL,2ae19629-3ef4-13a3-e055-700012002301,83.9,2020/09/21 00:00:00+00
2753,1350405,LETTERKENNY LEA-7,DONEGAL,2ae19629-3ef4-13a3-e055-700012002301,60.4,2020/09/14 00:00:00+00
2754,1350405,LETTERKENNY LEA-7,DONEGAL,2ae19629-3ef4-13a3-e055-700012002301,94,2020/09/07 00:00:00+00
2755,1350405,LETTERKENNY LEA-7,DONEGAL,2ae19629-3ef4-13a3-e055-700012002301,100.7,2020/08/31 00:00:00+00
2756,1350405,LETTERKENNY LEA-7,DONEGAL,2ae19629-3ef4-13a3-e055-700012002301,30.2,2020/08/24 00:00:00+00
2757,1350405,LETTERKENNY LEA-7,DONEGAL,2ae19629-3ef4-13a3-e055-700012002301,26.9,2020/08/17 00:00:00+00
2758,1350405,LETTERKENNY LEA-7,DONEGAL,2ae19629-3ef4-13a3-e055-700012002301,20.1,2020/08/10 00:00:00+00
2759,1380401,CELBRIDGE LEA-4,KILDARE,2ae19629-3f70-13a3-e055-000000000001,92.5,2020/11/23 00:00:00+00
2760,1380401,CELBRIDGE LEA-4,KILDARE,2ae19629-3f70-13a3-e055-000000000001,101.7,2020/11/16 00:00:00+00
2761,1380401,CELBRIDGE LEA-4,KILDARE,2ae19629-3f70-13a3-e055-000000000001,78.6,2020/11/09 00:00:00+00
2762,1380401,CELBRIDGE LEA-4,KILDARE,2ae19629-3f70-13a3-e055-000000000001,208.1,2020/11/02 00:00:00+00
2763,1380401,CELBRIDGE LEA-4,KILDARE,2ae19629-3f70-13a3-e055-000000000001,277.4,2020/10/26 00:00:00+00
2764,1380401,CELBRIDGE LEA-4,KILDARE,2ae19629-3f70-13a3-e055-000000000001,235.8,2020/10/19 00:00:00+00
2765,1380401,CELBRIDGE LEA-4,KILDARE,2ae19629-3f70-13a3-e055-000000000001,157.2,2020/10/12 00:00:00+00
2766,1380401,CELBRIDGE LEA-4,KILDARE,2ae19629-3f70-13a3-e055-000000000001,120.2,2020/10/05 00:00:00+00
2767,1380401,CELBRIDGE LEA-4,KILDARE,2ae19629-3f70-13a3-e055-000000000001,305.2,2020/09/28 00:00:00+00
2768,1380401,CELBRIDGE LEA-4,KILDARE,2ae19629-3f70-13a3-e055-000000000001,309.8,2020/09/21 00:00:00+00
2769,1380401,CELBRIDGE LEA-4,KILDARE,2ae19629-3f70-13a3-e055-000000000001,171.1,2020/09/14 00:00:00+00
2770,1380401,CELBRIDGE LEA-4,KILDARE,2ae19629-3f70-13a3-e055-000000000001,124.8,2020/09/07 00:00:00+00
2771,1380401,CELBRIDGE LEA-4,KILDARE,2ae19629-3f70-13a3-e055-000000000001,60.1,2020/08/31 00:00:00+00
2772,1380401,CELBRIDGE LEA-4,KILDARE,2ae19629-3f70-13a3-e055-000000000001,50.9,2020/08/24 00:00:00+00
2773,1380401,CELBRIDGE LEA-4,KILDARE,2ae19629-3f70-13a3-e055-000000000001,23.1,2020/08/17 00:00:00+00
2774,1380401,CELBRIDGE LEA-4,KILDARE,2ae19629-3f70-13a3-e055-000000000001,0,2020/08/10 00:00:00+00
2775,1330400,ENNISTIMON LEA-4,CLARE,2ae19629-3f5f-13a3-e055-000000000001,54.9,2020/11/23 00:00:00+00
2776,1330400,ENNISTIMON LEA-4,CLARE,2ae19629-3f5f-13a3-e055-000000000001,79.2,2020/11/16 00:00:00+00
2777,1330400,ENNISTIMON LEA-4,CLARE,2ae19629-3f5f-13a3-e055-000000000001,109.7,2020/11/09 00:00:00+00
2778,1330400,ENNISTIMON LEA-4,CLARE,2ae19629-3f5f-13a3-e055-000000000001,170.6,2020/11/02 00:00:00+00
2779,1330400,ENNISTIMON LEA-4,CLARE,2ae19629-3f5f-13a3-e055-000000000001,213.3,2020/10/26 00:00:00+00
2780,1330400,ENNISTIMON LEA-4,CLARE,2ae19629-3f5f-13a3-e055-000000000001,188.9,2020/10/19 00:00:00+00
2781,1330400,ENNISTIMON LEA-4,CLARE,2ae19629-3f5f-13a3-e055-000000000001,103.6,2020/10/12 00:00:00+00
2782,1330400,ENNISTIMON LEA-4,CLARE,2ae19629-3f5f-13a3-e055-000000000001,30.5,2020/10/05 00:00:00+00
2783,1330400,ENNISTIMON LEA-4,CLARE,2ae19629-3f5f-13a3-e055-000000000001,0,2020/09/28 00:00:00+00
2784,1330400,ENNISTIMON LEA-4,CLARE,2ae19629-3f5f-13a3-e055-000000000001,0,2020/09/21 00:00:00+00
2785,1330400,ENNISTIMON LEA-4,CLARE,2ae19629-3f5f-13a3-e055-000000000001,0,2020/09/14 00:00:00+00
2786,1330400,ENNISTIMON LEA-4,CLARE,2ae19629-3f5f-13a3-e055-000000000001,42.7,2020/09/07 00:00:00+00
2787,1330400,ENNISTIMON LEA-4,CLARE,2ae19629-3f5f-13a3-e055-000000000001,48.8,2020/08/31 00:00:00+00
2788,1330400,ENNISTIMON LEA-4,CLARE,2ae19629-3f5f-13a3-e055-000000000001,0,2020/08/24 00:00:00+00
2789,1330400,ENNISTIMON LEA-4,CLARE,2ae19629-3f5f-13a3-e055-000000000001,0,2020/08/17 00:00:00+00
2790,1330400,ENNISTIMON LEA-4,CLARE,2ae19629-3f5f-13a3-e055-000000000001,0,2020/08/10 00:00:00+00
2791,1370403,KENMARE LEA-6,KERRY,2ae19629-3f6e-13a3-e055-000000000001,35.9,2020/11/23 00:00:00+00
2792,1370403,KENMARE LEA-6,KERRY,2ae19629-3f6e-13a3-e055-000000000001,59.9,2020/11/16 00:00:00+00
2793,1370403,KENMARE LEA-6,KERRY,2ae19629-3f6e-13a3-e055-000000000001,71.8,2020/11/09 00:00:00+00
2794,1370403,KENMARE LEA-6,KERRY,2ae19629-3f6e-13a3-e055-000000000001,95.8,2020/11/02 00:00:00+00
2795,1370403,KENMARE LEA-6,KERRY,2ae19629-3f6e-13a3-e055-000000000001,99.8,2020/10/26 00:00:00+00
2796,1370403,KENMARE LEA-6,KERRY,2ae19629-3f6e-13a3-e055-000000000001,159.6,2020/10/19 00:00:00+00
2797,1370403,KENMARE LEA-6,KERRY,2ae19629-3f6e-13a3-e055-000000000001,183.5,2020/10/12 00:00:00+00
2798,1370403,KENMARE LEA-6,KERRY,2ae19629-3f6e-13a3-e055-000000000001,91.8,2020/10/05 00:00:00+00
2799,1370403,KENMARE LEA-6,KERRY,2ae19629-3f6e-13a3-e055-000000000001,47.9,2020/09/28 00:00:00+00
2800,1370403,KENMARE LEA-6,KERRY,2ae19629-3f6e-13a3-e055-000000000001,51.9,2020/09/21 00:00:00+00
2801,1370403,KENMARE LEA-6,KERRY,2ae19629-3f6e-13a3-e055-000000000001,23.9,2020/09/14 00:00:00+00
2802,1370403,KENMARE LEA-6,KERRY,2ae19629-3f6e-13a3-e055-000000000001,0,2020/09/07 00:00:00+00
2803,1370403,KENMARE LEA-6,KERRY,2ae19629-3f6e-13a3-e055-000000000001,0,2020/08/31 00:00:00+00
2804,1370403,KENMARE LEA-6,KERRY,2ae19629-3f6e-13a3-e055-000000000001,0,2020/08/24 00:00:00+00
2805,1370403,KENMARE LEA-6,KERRY,2ae19629-3f6e-13a3-e055-000000000001,0,2020/08/17 00:00:00+00
2806,1370403,KENMARE LEA-6,KERRY,2ae19629-3f6e-13a3-e055-000000000001,0,2020/08/10 00:00:00+00
2807,13160404,TRIM LEA-6,MEATH,2ae19629-3f1c-13a3-e055-000000000001,109,2020/11/23 00:00:00+00
2808,13160404,TRIM LEA-6,MEATH,2ae19629-3f1c-13a3-e055-000000000001,105.8,2020/11/16 00:00:00+00
2809,13160404,TRIM LEA-6,MEATH,2ae19629-3f1c-13a3-e055-000000000001,185.9,2020/11/09 00:00:00+00
2810,13160404,TRIM LEA-6,MEATH,2ae19629-3f1c-13a3-e055-000000000001,375.1,2020/11/02 00:00:00+00
2811,13160404,TRIM LEA-6,MEATH,2ae19629-3f1c-13a3-e055-000000000001,496.9,2020/10/26 00:00:00+00
2812,13160404,TRIM LEA-6,MEATH,2ae19629-3f1c-13a3-e055-000000000001,355.8,2020/10/19 00:00:00+00
2813,13160404,TRIM LEA-6,MEATH,2ae19629-3f1c-13a3-e055-000000000001,93,2020/10/12 00:00:00+00
2814,13160404,TRIM LEA-6,MEATH,2ae19629-3f1c-13a3-e055-000000000001,16,2020/10/05 00:00:00+00
2815,13160404,TRIM LEA-6,MEATH,2ae19629-3f1c-13a3-e055-000000000001,0,2020/09/28 00:00:00+00
2816,13160404,TRIM LEA-6,MEATH,2ae19629-3f1c-13a3-e055-000000000001,22.4,2020/09/21 00:00:00+00
2817,13160404,TRIM LEA-6,MEATH,2ae19629-3f1c-13a3-e055-000000000001,32.1,2020/09/14 00:00:00+00
2818,13160404,TRIM LEA-6,MEATH,2ae19629-3f1c-13a3-e055-000000000001,44.9,2020/09/07 00:00:00+00
